client_id,birth_number,district_id,gender,age,age_levels
4284,461126,68,MALE,53,MIDDLE AGED
4285,451228,68,FEMALE,54,MIDDLE AGED
4286,650928,6,FEMALE,34,ADULT
4287,531007,62,FEMALE,46,MIDDLE AGED
4288,460308,70,FEMALE,53,MIDDLE AGED
4289,811123,66,MALE,18,YOUTH
4290,470309,32,MALE,52,MIDDLE AGED
4291,510507,58,FEMALE,48,MIDDLE AGED
4292,520719,72,MALE,47,MIDDLE AGED
4293,591216,4,FEMALE,40,MIDDLE AGED
4294,560622,4,MALE,43,MIDDLE AGED
4295,600316,18,MALE,39,MIDDLE AGED
4296,251106,57,MALE,74,SENIOR
4297,281016,57,FEMALE,71,SENIOR
4298,200418,33,MALE,79,SENIOR
4299,770915,50,FEMALE,22,YOUTH
4300,771115,1,FEMALE,22,YOUTH
4301,560503,14,FEMALE,43,MIDDLE AGED
4302,440104,30,FEMALE,55,MIDDLE AGED
4303,780305,21,FEMALE,21,YOUTH
4304,450615,5,FEMALE,54,MIDDLE AGED
4305,390621,40,FEMALE,60,MIDDLE AGED
4306,401017,40,MALE,59,MIDDLE AGED
4307,770414,1,MALE,22,YOUTH
4308,700110,44,FEMALE,29,ADULT
4309,790426,39,FEMALE,20,YOUTH
4310,250530,65,FEMALE,74,SENIOR
4311,810412,59,MALE,18,YOUTH
4312,791020,72,FEMALE,20,YOUTH
4313,680221,53,FEMALE,31,ADULT
4314,250524,58,FEMALE,74,SENIOR
4315,590425,74,FEMALE,40,MIDDLE AGED
4316,430826,1,FEMALE,56,MIDDLE AGED
4317,781011,53,FEMALE,21,YOUTH
4318,420911,43,FEMALE,57,MIDDLE AGED
4319,461106,43,MALE,53,MIDDLE AGED
4320,581104,66,FEMALE,41,MIDDLE AGED
4321,731018,19,FEMALE,26,ADULT
4322,701001,19,MALE,29,ADULT
4323,240320,40,MALE,75,SENIOR
4324,180722,40,FEMALE,81,SENIOR
4325,470719,55,MALE,52,MIDDLE AGED
4326,300920,1,MALE,69,SENIOR
4327,370823,1,FEMALE,62,MIDDLE AGED
4328,760613,59,FEMALE,23,YOUTH
4329,470518,64,FEMALE,52,MIDDLE AGED
4330,210702,33,MALE,78,SENIOR
4331,590903,5,MALE,40,MIDDLE AGED
4332,360111,57,MALE,63,MIDDLE AGED
4333,580420,1,MALE,41,MIDDLE AGED
4334,540219,1,FEMALE,45,MIDDLE AGED
4335,241225,54,FEMALE,75,SENIOR
4336,690802,19,FEMALE,30,ADULT
4337,660421,48,MALE,33,ADULT
4338,441025,30,MALE,55,MIDDLE AGED
4339,770915,59,FEMALE,22,YOUTH
4340,490718,1,FEMALE,50,MIDDLE AGED
4341,640501,76,MALE,35,ADULT
4342,180407,63,FEMALE,81,SENIOR
4343,290809,27,FEMALE,70,SENIOR
4344,250615,54,MALE,74,SENIOR
4345,740929,18,FEMALE,25,ADULT
4346,730920,3,FEMALE,26,ADULT
4347,260620,54,FEMALE,73,SENIOR
4348,780417,3,FEMALE,21,YOUTH
4349,590822,1,FEMALE,40,MIDDLE AGED
4350,660820,1,MALE,33,ADULT
4352,710724,72,MALE,28,ADULT
4353,790919,28,FEMALE,20,YOUTH
4354,860813,28,MALE,13,YOUTH
4355,381229,1,FEMALE,61,MIDDLE AGED
4358,421024,70,MALE,57,MIDDLE AGED
4359,500802,64,MALE,49,MIDDLE AGED
4360,650710,19,FEMALE,34,ADULT
4361,550504,46,MALE,44,MIDDLE AGED
4362,430916,50,MALE,56,MIDDLE AGED
4363,510701,50,FEMALE,48,MIDDLE AGED
4364,771205,22,MALE,22,YOUTH
4365,610512,10,MALE,38,MIDDLE AGED
4367,820330,14,MALE,17,YOUTH
4368,771021,32,FEMALE,22,YOUTH
4369,650615,53,MALE,34,ADULT
4370,390628,59,MALE,60,MIDDLE AGED
4371,681212,32,MALE,31,ADULT
4372,331011,3,MALE,66,SENIOR
4373,511220,51,MALE,48,MIDDLE AGED
4376,540305,70,MALE,45,MIDDLE AGED
4377,780131,48,MALE,21,YOUTH
4380,310513,1,MALE,68,SENIOR
4381,590125,56,MALE,40,MIDDLE AGED
4382,801020,18,MALE,19,YOUTH
4383,630801,21,MALE,36,MIDDLE AGED
4384,730112,10,FEMALE,26,ADULT
4385,721002,21,FEMALE,27,ADULT
4386,451227,53,FEMALE,54,MIDDLE AGED
4387,460218,52,MALE,53,MIDDLE AGED
4388,360916,4,FEMALE,63,MIDDLE AGED
4389,260701,10,FEMALE,73,SENIOR
4390,720429,7,FEMALE,27,ADULT
4393,410911,1,FEMALE,58,MIDDLE AGED
4394,751230,64,FEMALE,24,YOUTH
4395,580516,36,FEMALE,41,MIDDLE AGED
4396,741107,63,FEMALE,25,ADULT
4397,731126,63,MALE,26,ADULT
4398,580723,77,MALE,41,MIDDLE AGED
4399,671120,61,FEMALE,32,ADULT
4400,590829,54,FEMALE,40,MIDDLE AGED
4401,680720,8,MALE,31,ADULT
4402,290411,23,MALE,70,SENIOR
4403,381019,36,FEMALE,61,MIDDLE AGED
4404,510409,31,FEMALE,48,MIDDLE AGED
4405,590417,47,FEMALE,40,MIDDLE AGED
4406,541101,1,MALE,45,MIDDLE AGED
4407,750706,70,MALE,24,YOUTH
4408,230519,62,MALE,76,SENIOR
4409,280122,62,FEMALE,71,SENIOR
4410,760112,24,FEMALE,23,YOUTH
4411,500102,54,MALE,49,MIDDLE AGED
4412,521126,54,FEMALE,47,MIDDLE AGED
4413,770504,74,MALE,22,YOUTH
4414,330619,50,MALE,66,SENIOR
4415,770709,4,MALE,22,YOUTH
4416,701225,67,MALE,29,ADULT
4417,760424,1,MALE,23,YOUTH
4418,700519,28,MALE,29,ADULT
4420,570506,55,MALE,42,MIDDLE AGED
4421,440627,1,FEMALE,55,MIDDLE AGED
4422,430731,76,FEMALE,56,MIDDLE AGED
4423,180524,27,MALE,81,SENIOR
4424,330506,21,MALE,66,SENIOR
4425,361015,21,FEMALE,63,MIDDLE AGED
4426,690913,26,FEMALE,30,ADULT
4427,401103,30,MALE,59,MIDDLE AGED
4428,540309,38,MALE,45,MIDDLE AGED
4429,450402,64,MALE,54,MIDDLE AGED
4430,380627,64,FEMALE,61,MIDDLE AGED
4431,300930,58,MALE,69,SENIOR
4432,640314,1,FEMALE,35,ADULT
4433,680222,1,MALE,31,ADULT
4434,640329,64,MALE,35,ADULT
4435,651030,64,FEMALE,34,ADULT
4436,200428,27,MALE,79,SENIOR
4437,611026,70,FEMALE,38,MIDDLE AGED
4438,571204,70,MALE,42,MIDDLE AGED
4439,750325,70,MALE,24,YOUTH
4440,481226,33,MALE,51,MIDDLE AGED
4441,431007,33,FEMALE,56,MIDDLE AGED
4442,210429,23,FEMALE,78,SENIOR
4444,690328,77,MALE,30,ADULT
4445,640414,77,FEMALE,35,ADULT
4446,501011,71,FEMALE,49,MIDDLE AGED
4447,570816,71,MALE,42,MIDDLE AGED
4448,420502,72,FEMALE,57,MIDDLE AGED
4449,491108,8,MALE,50,MIDDLE AGED
4450,490105,67,FEMALE,50,MIDDLE AGED
4451,271019,50,FEMALE,72,SENIOR
4452,240608,70,FEMALE,75,SENIOR
4453,760529,61,FEMALE,23,YOUTH
4454,760209,61,MALE,23,YOUTH
4455,760729,70,MALE,23,YOUTH
4456,361023,30,MALE,63,MIDDLE AGED
4457,430117,1,MALE,56,MIDDLE AGED
4458,501223,22,FEMALE,49,MIDDLE AGED
4459,620521,1,FEMALE,37,MIDDLE AGED
4460,570224,1,MALE,42,MIDDLE AGED
4461,570422,54,FEMALE,42,MIDDLE AGED
4462,770913,1,MALE,22,YOUTH
4463,230817,76,MALE,76,SENIOR
4464,641119,53,MALE,35,ADULT
4465,370602,74,MALE,62,MIDDLE AGED
4466,221007,75,FEMALE,77,SENIOR
4467,441117,20,FEMALE,55,MIDDLE AGED
4468,440504,20,MALE,55,MIDDLE AGED
4469,730228,8,FEMALE,26,ADULT
4471,750611,64,FEMALE,24,YOUTH
4472,650725,74,MALE,34,ADULT
4473,441227,1,MALE,55,MIDDLE AGED
4474,641209,3,FEMALE,35,ADULT
4476,270113,3,MALE,72,SENIOR
4477,570118,74,MALE,42,MIDDLE AGED
4478,520514,74,FEMALE,47,MIDDLE AGED
4479,580724,2,FEMALE,41,MIDDLE AGED
4480,630330,74,MALE,36,MIDDLE AGED
4481,750616,1,MALE,24,YOUTH
4482,790117,56,MALE,20,YOUTH
4483,660829,63,FEMALE,33,ADULT
4484,550411,37,MALE,44,MIDDLE AGED
4485,190720,36,MALE,80,SENIOR
4486,140614,36,FEMALE,85,SENIOR
4487,740814,22,MALE,25,ADULT
4488,710403,22,FEMALE,28,ADULT
4489,480324,76,MALE,51,MIDDLE AGED
4490,560218,76,FEMALE,43,MIDDLE AGED
4491,770713,2,FEMALE,22,YOUTH
4492,650908,16,FEMALE,34,ADULT
4493,471005,33,MALE,52,MIDDLE AGED
4494,521109,54,MALE,47,MIDDLE AGED
4495,790411,66,MALE,20,YOUTH
4496,710219,10,MALE,28,ADULT
4497,640914,10,FEMALE,35,ADULT
4498,311228,31,MALE,68,SENIOR
4499,290928,31,FEMALE,70,SENIOR
4500,240812,17,MALE,75,SENIOR
4501,470318,70,FEMALE,52,MIDDLE AGED
4502,320110,21,MALE,67,SENIOR
4503,280528,21,FEMALE,71,SENIOR
4504,651124,33,FEMALE,34,ADULT
4505,660706,33,MALE,33,ADULT
4506,541130,11,FEMALE,45,MIDDLE AGED
4507,700803,1,MALE,29,ADULT
4508,211114,54,MALE,78,SENIOR
4509,200312,54,FEMALE,79,SENIOR
4510,381228,34,FEMALE,61,MIDDLE AGED
4511,450427,51,FEMALE,54,MIDDLE AGED
4512,631019,1,MALE,36,MIDDLE AGED
4514,401225,65,MALE,59,MIDDLE AGED
4515,200928,59,FEMALE,79,SENIOR
4516,610927,1,FEMALE,38,MIDDLE AGED
4518,520404,39,FEMALE,47,MIDDLE AGED
4519,511031,70,FEMALE,48,MIDDLE AGED
4520,570628,1,FEMALE,42,MIDDLE AGED
4521,430909,1,MALE,56,MIDDLE AGED
4522,501101,68,FEMALE,49,MIDDLE AGED
4523,520309,68,MALE,47,MIDDLE AGED
4524,570714,77,MALE,42,MIDDLE AGED
4525,640717,77,FEMALE,35,ADULT
4526,700424,70,FEMALE,29,ADULT
4527,630204,1,FEMALE,36,MIDDLE AGED
4528,220109,28,MALE,77,SENIOR
4529,760916,37,MALE,23,YOUTH
4530,840918,37,FEMALE,15,YOUTH
4531,640625,64,FEMALE,35,ADULT
4532,531009,39,MALE,46,MIDDLE AGED
4533,800129,64,MALE,19,YOUTH
4534,541224,38,MALE,45,MIDDLE AGED
4535,311203,1,FEMALE,68,SENIOR
4536,471014,41,MALE,52,MIDDLE AGED
4539,421212,55,MALE,57,MIDDLE AGED
4540,360116,69,MALE,63,MIDDLE AGED
4541,710302,32,FEMALE,28,ADULT
4542,540206,29,MALE,45,MIDDLE AGED
4543,411201,1,MALE,58,MIDDLE AGED
4544,550613,52,FEMALE,44,MIDDLE AGED
4545,360120,3,FEMALE,63,MIDDLE AGED
4546,510420,23,FEMALE,48,MIDDLE AGED
4547,431230,9,FEMALE,56,MIDDLE AGED
4548,580105,7,MALE,41,MIDDLE AGED
4549,201030,10,FEMALE,79,SENIOR
4550,421017,72,FEMALE,57,MIDDLE AGED
4551,240429,60,MALE,75,SENIOR
4552,190228,60,FEMALE,80,SENIOR
4553,450223,1,FEMALE,54,MIDDLE AGED
4554,370724,70,MALE,62,MIDDLE AGED
4555,600807,52,MALE,39,MIDDLE AGED
4556,700531,74,MALE,29,ADULT
4557,321024,44,FEMALE,67,SENIOR
4558,280927,44,MALE,71,SENIOR
4559,580309,35,FEMALE,41,MIDDLE AGED
4560,631020,9,MALE,36,MIDDLE AGED
4561,680629,40,FEMALE,31,ADULT
4562,651011,25,MALE,34,ADULT
4563,710725,10,FEMALE,28,ADULT
4564,750825,10,MALE,24,YOUTH
4565,480303,14,MALE,51,MIDDLE AGED
4567,370212,70,MALE,62,MIDDLE AGED
4568,820426,70,MALE,17,YOUTH
4569,710709,6,FEMALE,28,ADULT
4570,391103,1,FEMALE,60,MIDDLE AGED
4571,671107,1,MALE,32,ADULT
4572,360521,28,FEMALE,63,MIDDLE AGED
4573,551012,5,FEMALE,44,MIDDLE AGED
4574,661112,20,FEMALE,33,ADULT
4575,640920,36,FEMALE,35,ADULT
4576,580627,53,MALE,41,MIDDLE AGED
4577,490725,64,FEMALE,50,MIDDLE AGED
4578,761227,15,MALE,23,YOUTH
4579,390701,74,FEMALE,60,MIDDLE AGED
4580,441124,30,FEMALE,55,MIDDLE AGED
4581,560616,1,FEMALE,43,MIDDLE AGED
4582,181012,44,MALE,81,SENIOR
4583,410824,61,FEMALE,58,MIDDLE AGED
4584,490624,7,FEMALE,50,MIDDLE AGED
4585,480910,9,FEMALE,51,MIDDLE AGED
4586,510813,9,MALE,48,MIDDLE AGED
4587,780506,36,FEMALE,21,YOUTH
4588,761105,53,FEMALE,23,YOUTH
4589,760915,2,FEMALE,23,YOUTH
4590,360317,1,MALE,63,MIDDLE AGED
4591,330819,43,MALE,66,SENIOR
4592,550329,1,FEMALE,44,MIDDLE AGED
4593,320703,72,MALE,67,SENIOR
4594,401125,1,MALE,59,MIDDLE AGED
4595,401129,1,FEMALE,59,MIDDLE AGED
4596,730831,74,FEMALE,26,ADULT
4597,520519,1,FEMALE,47,MIDDLE AGED
4598,410412,25,FEMALE,58,MIDDLE AGED
4599,471205,25,MALE,52,MIDDLE AGED
4600,670313,70,MALE,32,ADULT
4601,350402,1,MALE,64,MIDDLE AGED
4602,340404,1,FEMALE,65,SENIOR
4603,460726,69,FEMALE,53,MIDDLE AGED
4604,681002,67,MALE,31,ADULT
4605,800909,18,FEMALE,19,YOUTH
4606,371014,8,MALE,62,MIDDLE AGED
4607,761116,74,FEMALE,23,YOUTH
4608,450118,41,MALE,54,MIDDLE AGED
4609,761219,7,FEMALE,23,YOUTH
4610,660102,34,FEMALE,33,ADULT
4611,530510,1,FEMALE,46,MIDDLE AGED
4612,600923,44,FEMALE,39,MIDDLE AGED
4615,510731,56,MALE,48,MIDDLE AGED
4617,771220,45,MALE,22,YOUTH
4618,720327,45,FEMALE,27,ADULT
4619,410220,77,FEMALE,58,MIDDLE AGED
4620,401101,54,FEMALE,59,MIDDLE AGED
4621,460210,54,MALE,53,MIDDLE AGED
4622,720525,50,FEMALE,27,ADULT
4623,670509,68,MALE,32,ADULT
4624,660524,48,FEMALE,33,ADULT
4625,670304,48,MALE,32,ADULT
4626,471124,3,FEMALE,52,MIDDLE AGED
4627,420324,1,MALE,57,MIDDLE AGED
4628,380531,1,FEMALE,61,MIDDLE AGED
4629,230510,76,MALE,76,SENIOR
4630,150927,76,FEMALE,84,SENIOR
4631,330401,8,FEMALE,66,SENIOR
4632,280418,1,MALE,71,SENIOR
4633,801031,62,FEMALE,19,YOUTH
4634,400309,67,FEMALE,59,MIDDLE AGED
4635,360228,67,MALE,63,MIDDLE AGED
4636,770922,48,MALE,22,YOUTH
4637,690213,61,MALE,30,ADULT
4638,680226,33,FEMALE,31,ADULT
4639,800516,20,MALE,19,YOUTH
4640,560507,75,FEMALE,43,MIDDLE AGED
4641,580212,33,MALE,41,MIDDLE AGED
4642,600803,33,FEMALE,39,MIDDLE AGED
4643,690721,1,FEMALE,30,ADULT
4644,310119,20,MALE,68,SENIOR
4647,780820,8,MALE,21,YOUTH
4648,640124,33,MALE,35,ADULT
4649,280625,45,FEMALE,71,SENIOR
4650,650715,54,FEMALE,34,ADULT
4651,790124,2,MALE,20,YOUTH
4652,620226,53,MALE,37,MIDDLE AGED
4653,461218,4,FEMALE,53,MIDDLE AGED
4654,500215,2,FEMALE,49,MIDDLE AGED
4655,471014,2,MALE,52,MIDDLE AGED
4656,420916,1,MALE,57,MIDDLE AGED
4657,410913,15,MALE,58,MIDDLE AGED
4658,351011,33,MALE,64,MIDDLE AGED
4659,590414,50,FEMALE,40,MIDDLE AGED
4660,750706,60,FEMALE,24,YOUTH
4661,440511,1,FEMALE,55,MIDDLE AGED
4662,270210,1,FEMALE,72,SENIOR
4663,421029,72,MALE,57,MIDDLE AGED
4664,210805,38,MALE,78,SENIOR
4665,260827,9,FEMALE,73,SENIOR
4666,280612,9,MALE,71,SENIOR
4667,410426,25,MALE,58,MIDDLE AGED
4668,380625,25,FEMALE,61,MIDDLE AGED
4670,680814,51,FEMALE,31,ADULT
4671,720727,51,MALE,27,ADULT
4672,490828,44,MALE,50,MIDDLE AGED
4673,520816,69,MALE,47,MIDDLE AGED
4674,781227,59,FEMALE,21,YOUTH
4675,751002,23,MALE,24,YOUTH
4677,210929,3,FEMALE,78,SENIOR
4678,681206,21,MALE,31,ADULT
4679,480131,20,MALE,51,MIDDLE AGED
4680,790524,72,FEMALE,20,YOUTH
4681,491008,1,FEMALE,50,MIDDLE AGED
4682,530811,1,MALE,46,MIDDLE AGED
4683,560802,51,MALE,43,MIDDLE AGED
4684,530305,1,FEMALE,46,MIDDLE AGED
4685,640714,62,MALE,35,ADULT
4686,440702,39,MALE,55,MIDDLE AGED
4687,471219,16,FEMALE,52,MIDDLE AGED
4688,400911,16,MALE,59,MIDDLE AGED
4689,630426,50,MALE,36,MIDDLE AGED
4690,620826,66,FEMALE,37,MIDDLE AGED
4691,640128,66,MALE,35,ADULT
4692,550406,76,FEMALE,44,MIDDLE AGED
4693,430302,42,MALE,56,MIDDLE AGED
4694,430415,42,FEMALE,56,MIDDLE AGED
4695,251211,52,MALE,74,SENIOR
4696,330412,52,FEMALE,66,SENIOR
4697,570925,27,FEMALE,42,MIDDLE AGED
4698,630331,45,MALE,36,MIDDLE AGED
4699,631112,13,FEMALE,36,MIDDLE AGED
4700,370615,70,FEMALE,62,MIDDLE AGED
4701,410628,22,MALE,58,MIDDLE AGED
4704,550429,12,FEMALE,44,MIDDLE AGED
4705,550912,1,MALE,44,MIDDLE AGED
4706,430711,58,FEMALE,56,MIDDLE AGED
4707,401105,58,MALE,59,MIDDLE AGED
4708,500714,18,MALE,49,MIDDLE AGED
4709,780416,54,MALE,21,YOUTH
4710,610509,52,FEMALE,38,MIDDLE AGED
4711,550723,52,MALE,44,MIDDLE AGED
4712,600606,37,FEMALE,39,MIDDLE AGED
4713,181104,13,FEMALE,81,SENIOR
4714,110820,13,MALE,88,SENIOR
4715,760812,15,FEMALE,23,YOUTH
4716,330802,10,FEMALE,66,SENIOR
4717,440809,32,MALE,55,MIDDLE AGED
4718,321122,2,MALE,67,SENIOR
4719,370218,23,MALE,62,MIDDLE AGED
4720,460506,33,FEMALE,53,MIDDLE AGED
4721,560321,65,FEMALE,43,MIDDLE AGED
4722,720128,8,MALE,27,ADULT
4723,410206,1,FEMALE,58,MIDDLE AGED
4724,731014,53,FEMALE,26,ADULT
4725,451117,34,MALE,54,MIDDLE AGED
4726,520704,34,FEMALE,47,MIDDLE AGED
4727,701123,74,FEMALE,29,ADULT
4728,701031,74,MALE,29,ADULT
4729,450707,18,MALE,54,MIDDLE AGED
4730,200504,68,MALE,79,SENIOR
4731,730211,52,FEMALE,26,ADULT
4732,180317,70,MALE,81,SENIOR
4733,550717,1,MALE,44,MIDDLE AGED
4734,250321,72,MALE,74,SENIOR
4735,221023,72,FEMALE,77,SENIOR
4736,430528,56,FEMALE,56,MIDDLE AGED
4737,810601,24,FEMALE,18,YOUTH
4739,600308,37,FEMALE,39,MIDDLE AGED
4740,770612,28,MALE,22,YOUTH
4741,290729,74,FEMALE,70,SENIOR
4742,490413,61,FEMALE,50,MIDDLE AGED
4743,560925,61,MALE,43,MIDDLE AGED
4744,291218,6,MALE,70,SENIOR
4745,480804,68,FEMALE,51,MIDDLE AGED
4746,410720,39,FEMALE,58,MIDDLE AGED
4747,220427,76,FEMALE,77,SENIOR
4748,280126,76,MALE,71,SENIOR
4749,480119,57,FEMALE,51,MIDDLE AGED
4750,620404,70,MALE,37,MIDDLE AGED
4751,730108,35,MALE,26,ADULT
4752,391009,7,MALE,60,MIDDLE AGED
4753,340218,7,FEMALE,65,SENIOR
4754,391228,27,FEMALE,60,MIDDLE AGED
4755,540905,71,FEMALE,45,MIDDLE AGED
4756,500108,22,FEMALE,49,MIDDLE AGED
4757,451009,22,MALE,54,MIDDLE AGED
4758,730109,50,FEMALE,26,ADULT
4759,800221,50,MALE,19,YOUTH
4760,350327,70,MALE,64,MIDDLE AGED
4761,341128,70,FEMALE,65,SENIOR
4762,710213,76,FEMALE,28,ADULT
4763,440223,77,FEMALE,55,MIDDLE AGED
4764,791015,54,MALE,20,YOUTH
4765,350306,48,MALE,64,MIDDLE AGED
4766,670527,22,MALE,32,ADULT
4767,180921,26,FEMALE,81,SENIOR
4768,600403,1,FEMALE,39,MIDDLE AGED
4769,230123,22,FEMALE,76,SENIOR
4770,241213,22,MALE,75,SENIOR
4771,610107,64,FEMALE,38,MIDDLE AGED
4772,500129,6,FEMALE,49,MIDDLE AGED
4773,520613,33,FEMALE,47,MIDDLE AGED
4774,510814,59,MALE,48,MIDDLE AGED
4775,480722,59,FEMALE,51,MIDDLE AGED
4776,741222,1,MALE,25,ADULT
4777,290623,64,FEMALE,70,SENIOR
4778,220307,64,MALE,77,SENIOR
4779,780210,52,MALE,21,YOUTH
4780,720201,54,FEMALE,27,ADULT
4781,660815,9,FEMALE,33,ADULT
4782,661228,25,MALE,33,ADULT
4783,781016,31,FEMALE,21,YOUTH
4784,201208,42,FEMALE,79,SENIOR
4785,211006,42,MALE,78,SENIOR
4786,380816,54,MALE,61,MIDDLE AGED
4787,620312,36,MALE,37,MIDDLE AGED
4788,800427,39,FEMALE,19,YOUTH
4789,400926,24,FEMALE,59,MIDDLE AGED
4790,460209,75,MALE,53,MIDDLE AGED
4791,360215,51,MALE,63,MIDDLE AGED
4792,570525,20,FEMALE,42,MIDDLE AGED
4793,460215,55,FEMALE,53,MIDDLE AGED
4794,451116,20,FEMALE,54,MIDDLE AGED
4795,250918,74,FEMALE,74,SENIOR
4796,280311,7,MALE,71,SENIOR
4797,400903,59,FEMALE,59,MIDDLE AGED
4798,620102,37,FEMALE,37,MIDDLE AGED
4799,460320,75,FEMALE,53,MIDDLE AGED
4800,530814,75,MALE,46,MIDDLE AGED
4801,781125,23,MALE,21,YOUTH
4802,710706,75,MALE,28,ADULT
4803,450807,45,MALE,54,MIDDLE AGED
4804,300207,51,FEMALE,69,SENIOR
4805,350313,1,FEMALE,64,MIDDLE AGED
4806,440201,19,FEMALE,55,MIDDLE AGED
4807,481228,25,MALE,51,MIDDLE AGED
4808,811124,23,FEMALE,18,YOUTH
4809,301101,19,MALE,69,SENIOR
4810,350126,19,FEMALE,64,MIDDLE AGED
4811,710326,77,FEMALE,28,ADULT
4812,250626,1,MALE,74,SENIOR
4813,681025,43,MALE,31,ADULT
4814,620228,54,MALE,37,MIDDLE AGED
4815,700917,15,MALE,29,ADULT
4816,740304,15,FEMALE,25,ADULT
4817,690904,12,MALE,30,ADULT
4818,320313,1,MALE,67,SENIOR
4819,640413,62,MALE,35,ADULT
4820,690919,2,FEMALE,30,ADULT
4821,390608,35,FEMALE,60,MIDDLE AGED
4822,451013,35,MALE,54,MIDDLE AGED
4823,820416,7,MALE,17,YOUTH
4824,400305,54,MALE,59,MIDDLE AGED
4826,771227,25,FEMALE,22,YOUTH
4831,580814,27,MALE,41,MIDDLE AGED
4832,570109,56,FEMALE,42,MIDDLE AGED
4833,710228,30,FEMALE,28,ADULT
4836,521231,49,MALE,47,MIDDLE AGED
4837,670313,56,FEMALE,32,ADULT
4853,390301,58,MALE,60,MIDDLE AGED
4861,771101,57,FEMALE,22,YOUTH
4862,431123,1,FEMALE,56,MIDDLE AGED
4863,740302,1,FEMALE,25,ADULT
4877,570219,45,MALE,42,MIDDLE AGED
4882,781221,36,MALE,21,YOUTH
4886,791209,23,MALE,20,YOUTH
4892,690308,26,MALE,30,ADULT
4901,500508,72,FEMALE,49,MIDDLE AGED
4904,610419,38,FEMALE,38,MIDDLE AGED
4906,761019,64,FEMALE,23,YOUTH
4907,740531,64,MALE,25,ADULT
4915,630719,40,MALE,36,MIDDLE AGED
4916,390109,52,MALE,60,MIDDLE AGED
4918,680506,11,MALE,31,ADULT
4919,510526,49,FEMALE,48,MIDDLE AGED
4923,620702,66,MALE,37,MIDDLE AGED
4925,510618,45,MALE,48,MIDDLE AGED
4927,550316,72,FEMALE,44,MIDDLE AGED
4928,760209,9,MALE,23,YOUTH
4929,430730,74,MALE,56,MIDDLE AGED
4930,810730,1,MALE,18,YOUTH
4937,601109,54,FEMALE,39,MIDDLE AGED
4941,790225,60,FEMALE,20,YOUTH
4942,590705,38,MALE,40,MIDDLE AGED
4944,820407,58,MALE,17,YOUTH
4949,821020,54,MALE,17,YOUTH
4956,461010,6,MALE,53,MIDDLE AGED
4959,790425,77,MALE,20,YOUTH
4961,820731,54,MALE,17,YOUTH
4968,380526,50,MALE,61,MIDDLE AGED
4969,680720,64,FEMALE,31,ADULT
4972,770713,70,FEMALE,22,YOUTH
4974,620630,5,FEMALE,37,MIDDLE AGED
4975,611021,5,MALE,38,MIDDLE AGED
4976,810118,36,MALE,18,YOUTH
4979,370628,7,MALE,62,MIDDLE AGED
4989,350904,28,MALE,64,MIDDLE AGED
4992,720714,55,FEMALE,27,ADULT
4993,730627,1,FEMALE,26,ADULT
4994,780621,1,MALE,21,YOUTH
5002,770717,65,FEMALE,22,YOUTH
5010,500908,42,FEMALE,49,MIDDLE AGED
5012,720922,27,FEMALE,27,ADULT
5013,800915,1,MALE,19,YOUTH
5016,460105,1,FEMALE,53,MIDDLE AGED
5028,760410,28,MALE,23,YOUTH
5030,800115,1,MALE,19,YOUTH
5046,370822,1,MALE,62,MIDDLE AGED
5050,510119,62,MALE,48,MIDDLE AGED
5056,570204,67,FEMALE,42,MIDDLE AGED
5067,750910,21,FEMALE,24,YOUTH
5072,810324,1,FEMALE,18,YOUTH
5081,611031,1,FEMALE,38,MIDDLE AGED
5093,490412,55,FEMALE,50,MIDDLE AGED
5107,471006,50,FEMALE,52,MIDDLE AGED
5108,440522,50,MALE,55,MIDDLE AGED
5111,591212,50,MALE,40,MIDDLE AGED
5117,750321,52,MALE,24,YOUTH
5126,650403,43,MALE,34,ADULT
5127,750405,33,FEMALE,24,YOUTH
5128,631224,70,MALE,36,MIDDLE AGED
5132,671021,51,MALE,32,ADULT
5133,590810,66,FEMALE,40,MIDDLE AGED
5134,670719,58,FEMALE,32,ADULT
5137,790505,5,MALE,20,YOUTH
5138,740805,45,FEMALE,25,ADULT
5141,530519,54,FEMALE,46,MIDDLE AGED
5143,730309,77,MALE,26,ADULT
5144,660607,77,FEMALE,33,ADULT
5145,501031,26,FEMALE,49,MIDDLE AGED
5149,621218,15,MALE,37,MIDDLE AGED
5152,750909,43,FEMALE,24,YOUTH
5159,641202,39,MALE,35,ADULT
5163,571028,43,FEMALE,42,MIDDLE AGED
5164,711130,9,MALE,28,ADULT
5171,560923,64,FEMALE,43,MIDDLE AGED
5175,490918,63,FEMALE,50,MIDDLE AGED
5180,431220,1,MALE,56,MIDDLE AGED
5189,610110,74,FEMALE,38,MIDDLE AGED
5200,600423,33,FEMALE,39,MIDDLE AGED
5201,540419,33,MALE,45,MIDDLE AGED
5203,450908,61,FEMALE,54,MIDDLE AGED
5204,630122,47,MALE,36,MIDDLE AGED
5212,461012,72,FEMALE,53,MIDDLE AGED
5213,801010,1,MALE,19,YOUTH
5214,760912,47,MALE,23,YOUTH
5215,731015,47,FEMALE,26,ADULT
5217,400716,74,FEMALE,59,MIDDLE AGED
5223,770111,2,FEMALE,22,YOUTH
5224,490724,29,MALE,50,MIDDLE AGED
5232,480406,74,FEMALE,51,MIDDLE AGED
5233,671030,66,MALE,32,ADULT
5236,780603,25,MALE,21,YOUTH
